PID,participant_age,adol_wb_sum,MTES_SocialMediaUse_TimeOnApp.sum.z,MTES_PhoneChecking.mean.z,MTES_PublicUpdates.mean.z,mtes_total_zscores,sas_zscore,rpi_score,rpi_zscore,yrbs_z_score_2000_3000,yrbs_z_score_1000,positiveriskfreq_mean,negativerisk_ever_mean,positiverisk_ever_mean,negativeriskfreq_mean,zuckerman.mean,bas.sum,shs_bed_school,shs_bed_school_reason,shs_bed_school_other,shs_latency_school,shs_wake_school,shs_wake_school_reason,shs_wake_school_other,shs_home_leave,shs_school_transport,shs_bed_weekend,shs_bed_weekend_reason,shs_bed_weekend_other,shs_latency_weekend,shs_wake_weekend,shs_wake_weekend_reason,shs_wake_weekend_other,shs_wake_night,shs_sleepy_day,shs_nap_school,shs_nap_weekend,shs_sleep_needed_hours,shs_sleep_needed_minutess,shs_sleep_amount,shs_sleep_opinion,shs_sleep_school_enough,shs_sleep_weekend_enough,shs_sleep_class,shs_sleep_computer,shs_sleep_study,shs_sleep_test,shs_sleep_travel,shs_sleep_perform,shs_sleep_tvmusic,shs_sleep_game,shs_sleep_car,shs_sleep_convo,shs_caffeine,shs_coffeetea,shs_alcohol,shs_drugs,shs_overslept,shs_mornclass,shs_noonclass,shs_wokeup,shs_3am,shs_noon,shs_draggedout,shs_multiple,shs_insomnia,shs_nightmare,shs_stayawake,shs_dangerous,shs_goodsleep,shs_overslept_bothered,shs_too_tired,shs_stayasleep,shs_sad,shs_hopeless,shs_nervous,shs_worrying,shs_school_start,shs_test,shs_energy,shs_body,shs_job,shs_job_when___1,shs_job_when___2,shs_job_when___3,shs_job_when___4,shs_job_hours_school,shs_job_hours_weekend,shs_job_sleep,shs_job_no_bed,shs_job_no_wake,shs_study,shs_study_when___1,shs_study_when___2,shs_study_when___3,shs_study_when___4,shs_study_school,shs_study_weekend,shs_study_sleep,shs_study_no_bed,shs_study_no_wake,shs_sports,shs_sports_when___1,shs_sports_when___2,shs_sports_when___3,shs_sports_when___4,shs_sports_school,shs_sports_weekend,shs_sports_sleep,shs_sports_no_bed,shs_sports_no_wake,shs_orgactivity,shs_orgactivity_when,shs_orgactivity_school,shs_orgactivity_weekend,shs_orgactivity_sleep,shs_orgactivity_no_bed,shs_orgactivity_no_wake,shs_grades,shs_car,shs_accident,shs_disabilities,shs_healthquality,shs_medication,shs_stayhome_sick,shs_stayhome_other,shs_tv,shs_computer,shs_phone,shs_race___1,shs_race___2,shs_race___3,shs_race___4,shs_race___5,shs_race___6,shs_race___7,shs_race_other,birth_sex,participant_age,Flanker_Z,OBJ_AvgPickups_Z,OBJ_AvgNotifs_Z,OBJ_Usage.DailyHourlyAverage.Z,SSM,overall_dprime,texi_z_score,Bar_z,DD_Indiff_Avg,ema_mood_during_use,ema_mood_use_assosciation,ema_negative_exposure,ema_avg_use,obj
3101,20,7,0.09745711,-0.495072793,-0.211508907,-0.20304153,-0.257950718,3.076923077,1.287991619,1.040744062,NA,2.428571429,0.714285714,1,1.571428571,1,17,21:00,7,I have things in the morning,3,6:00,2,,7:45,1,23:00,2,,3,6:00,5,,4,0,0,0,6,0,1,2,4,4,0,0,3,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,2,2,0,0,0,0,0,NA,NA,NA,NA,NA,1,0,1,1,1,6,6,3,3,3,1,1,1,1,1,4,4,0,3,2,1,3,2,0,0,3,3,1,0,NA,2,4,0,0,0,1,1,1,0,0,0,0,0,0,1,Middle Eastern,2,20,-0.15056984,-0.783129268,-0.083148999,-0.641441823,-1.110854191,1.474729759,-0.419767931,NA,522.1666667,,,,,4.733333333
3102,20,12,0.69917119,0.519248322,0.433885861,0.550768458,-0.511158354,2.769230769,0.501941907,0.768475957,NA,1.785714286,0.571428571,1,1.285714286,0.833333333,29,13:00,2,,2,9:00,5,,11:00,1,0:00,2,,2,10:30,5,,1,2,2,2,9,0,2,1,3,3,1,1,1,0,0,1,1,1,0,0,2,2,1,0,0,0,0,2,0,0,3,0,0,2,3,0,3,0,3,3,3,0,2,2,6,3,2,3,0,0,0,0,0,NA,NA,NA,NA,NA,1,1,1,1,1,15,5,1,3,3,0,0,0,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,1,0,NA,2,4,0,0,0,0,1,1,1,0,0,0,0,0,0,na,2,20,-0.586557891,-0.148889022,-0.379478453,-0.861662777,-0.905903898,2.48883088,-1.112914138,0.467031466,533.1666667,3.3,-0.3797454,0.4,24.5,3.933333333
3103,19,10,0.19774279,1.330705215,-0.534206291,0.331413904,-0.257950718,3.153846154,1.484504047,-0.278176925,NA,1.142857143,0.285714286,0.714285714,0.571428571,1,15,0:00,2,,1,8:00,2,,9:30,1,2:00,2,,1,10:00,5,,1,2,2,2,7,30,3,2,2,3,0,1,1,0,0,0,3,0,0,0,1,0,0,0,0,0,0,3,2,2,2,0,4,3,2,2,2,0,3,3,1,1,1,2,5,2,3,5,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,2,1,0,2,3,0,0,0,0,0,1,0,0,1,0,0,0,0,Puerto rican ,2,19,-0.231620399,-0.31476724,-0.159130911,1.817692164,1.893619185,2.258634928,-0.159838104,-1.605009544,573.3333333,,,,,13.66666667
3104,20,17,-0.604542651,0.519248322,-0.856903675,-0.314066001,-0.257950718,2.230769231,-0.873645088,-0.236219757,NA,1.285714286,0.571428571,0.785714286,0.857142857,0.333333333,24,2:00,5,,2,10:00,2,,11:00,1,3:00,2,,2,12:00,5,,0,1,0,0,10,0,2,1,3,3,1,1,1,0,0,0,1,0,0,1,2,0,0,0,2,0,0,0,3,2,3,1,1,0,2,3,3,1,3,1,3,0,3,3,6,3,2,5,0,0,0,0,0,NA,NA,NA,NA,NA,1,0,1,1,1,10,4,1,1,3,1,0,0,1,1,4,1,0,3,3,1,2,3,0,0,3,3,1,0,NA,2,4,0,0,1,0,0,0,1,0,0,0,0,0,0,White guy,2,20,-0.827923439,0.309715463,0.04602025,-0.838723094,-1.435662805,2.209349429,0.013448447,0.467031466,404.3333333,,,,,4.016666667
3105,20,10,-0.00282857,0.924976769,-0.534206291,0.129313969,0.881483643,2.692307692,0.305429479,0.923396252,NA,2.285714286,0.857142857,0.928571429,1.714285714,0.166666667,28,22:00,4,,2,8:00,2,,9:00,2,23:00,5,,2,10:00,5,,2,3,2,2,7,30,3,2,2,3,1,1,1,1,1,1,0,0,1,1,0,1,1,0,0,0,0,3,0,2,3,0,3,2,3,0,2,0,3,3,3,0,4,4,4,2,2,3,0,0,0,0,0,NA,NA,NA,NA,NA,1,0,1,1,1,12,6,1,2,2,0,0,0,0,0,NA,NA,NA,NA,NA,1,1,4,4,1,3,1,2,1,1,1,2,1,0,0,0,1,1,1,0,0,0,0,0,0,n/a,1,20,-0.755170527,-0.578220881,-0.645415143,-0.705672934,0.238082836,2.303978456,0.100091723,0.006577908,608.3333333,,,,,4.5
3106,18,13,-0.203399931,-0.697937016,0.433885861,-0.155817029,-0.257950718,2.384615385,-0.480620232,-0.51643371,NA,1.571428571,0.285714286,1,0.714285714,0.666666667,23,,NA,,NA,,NA,,,NA,,NA,,NA,,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,,1,18,-0.006966936,1.646498751,0.828633936,0.175210882,-0.277985591,1.731219629,-0.679697759,0.467031466,429.3333333,,,,,7.7
3107,20,24,1.60174231,-0.089344347,0.756583245,0.756327069,1.261295097,2.846153846,0.698454335,0.218320391,NA,1.785714286,0.428571429,0.857142857,1.142857143,0.5,22,22:30,2,,1,7:00,2,,8:00,2,22:30,2,,1,10:00,5,,2,2,1,2,8,0,1,2,4,4,0,1,1,0,1,0,1,0,1,1,3,3,1,1,3,0,0,0,0,0,4,0,0,3,3,0,0,3,4,0,4,3,3,4,6,3,3,2,1,1,0,0,0,10,0,1,3,2,1,1,0,1,0,4,0,1,1,2,0,0,0,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,2,0,NA,1,1,0,0,4,1,1,1,1,0,0,0,0,0,0,Eastern European ,1,20,-0.332227235,-0.041556058,-0.105943573,-0.118417057,1.795188215,2.596937605,1.226454308,-1.144555986,899.6666667,3.57142857,-0.0932831,0.28,32.5714286,6.633333333
3108,20,9,-1.005685371,-0.495072793,-0.211508907,-0.57075569,-0.511158354,2.769230769,0.501941907,-0.445572778,NA,1.714285714,0.285714286,0.714285714,0.714285714,0.833333333,23,23:00,2,,2,7:00,2,,8:00,1,0:00,5,,2,8:00,4,,0,1,0,0,8,0,2,1,2,3,1,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,2,0,0,0,0,0,3,0,2,0,0,0,1,2,5,2,2,2,1,0,1,0,0,12,0,1,3,3,1,1,1,1,1,5,1,0,3,3,1,1,0,0,0,4,0,0,3,3,0,NA,NA,NA,NA,NA,NA,1,0,NA,2,3,0,0,0,0,0,1,1,0,0,0,0,0,0,White,1,20,NA,-0.080586227,-0.166729102,-1.24246151,-2.344786182,3.27604349,-0.85298431,0.467031466,891.3333333,,,,,2.55
3109,19,6,0.39831415,0.316384099,1.079280628,0.597992959,0.628276007,2.538461538,-0.087595377,0.308838695,NA,1.785714286,1,1,1.857142857,0.833333333,22,1:00,2,,2,8:30,2,,9:00,1,2:00,5,,1,10:00,5,,0,2,2,0,7,0,2,1,3,3,1,1,1,0,2,0,0,1,1,0,1,1,0,0,1,1,0,1,0,0,2,0,1,0,2,0,3,1,0,0,0,0,1,3,5,2,4,5,1,1,1,0,0,5,0,1,3,2,1,0,1,1,1,15,10,1,2,2,1,0,1,1,1,5,5,0,3,1,1,2,5,0,0,3,3,2,1,0,1,4,0,0,0,0,1,1,0,0,0,1,0,0,0,Ethnically Filipino,2,19,-0.573231092,0.700017153,1.383301888,0.61565279,1.802745531,2.248308016,-0.159838104,0.236804687,342.5,,,,,9.3
3110,20,8,0.89974255,0.113519876,0.433885861,0.482382762,0.501672189,2.461538462,-0.284107805,0.482155756,NA,1.357142857,0.857142857,0.857142857,2.285714286,0.666666667,24,1:00,5,,1,10:00,2,,11:00,1,1:00,3,,1,8:30,3,,2,2,2,2,10,0,3,1,2,1,1,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,3,0,0,0,2,0,4,0,3,0,3,3,0,3,6,2,2,3,1,1,1,0,0,12,0,0,3,2,1,0,1,1,1,10,5,0,1,2,0,0,0,0,0,NA,NA,NA,NA,NA,1,2,2,0,1,1,2,1,0,NA,2,1,0,0,0,0,1,1,0,0,0,1,0,0,0,Southeast Asian,1,20,-0.649584635,-0.022040973,0.015627485,0.881753109,1.791829527,2.42365779,-0.593054483,0.006577908,698.8333333,,,,,10.26666667
3111,18,5,-0.303685611,0.316384099,-0.534206291,-0.173835934,0.121860735,2.769230769,0.501941907,-0.864519273,NA,1.071428571,0.285714286,0.928571429,0.571428571,0.833333333,25,22:30,3,,2,5:30,2,,7:30,1,22:30,5,,2,7:00,2,,1,1,1,1,8,0,3,1,2,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0,1,0,2,0,0,1,3,1,1,2,1,0,1,0,0,6,6,0,1,3,1,0,1,0,0,6,3,0,3,3,0,0,0,0,0,NA,NA,NA,NA,NA,1,3,8,0,0,3,3,1,1,1,2,3,0,0,0,0,1,1,1,0,0,0,0,0,0,White,2,18,0.335292252,NA,NA,-0.7515523,-0.848971413,2.255071885,0.186734999,0.467031466,507.5,3.28571429,-0.3916821,0.28,20.4285714,4.333333333
3112,19,9,0.59888551,1.127840992,-0.534206291,0.397506737,0.375068371,2.384615385,-0.480620232,1.589700827,NA,2.285714286,0.714285714,0.928571429,1.857142857,0.666666667,23,0:00,2,,2,8:45,2,,9:15,1,1:30,5,,1,10:00,2,,2,1,2,2,10,0,2,1,2,3,0,0,1,0,2,1,2,0,0,0,1,0,1,0,1,0,0,0,2,2,2,0,1,0,2,0,3,0,1,1,0,0,2,1,6,2,2,3,0,0,0,0,0,NA,NA,NA,NA,NA,1,0,1,1,1,20,6,1,2,3,0,0,0,0,0,NA,NA,NA,NA,NA,1,2,6,2,0,3,2,2,1,0,2,3,0,0,0,0,1,1,1,0,0,0,0,0,0,Also identify as Jewish ?,2,19,-0.043666161,-0.0513136,-0.265505586,-0.338638011,0.424865789,2.208610295,0.100091723,-0.45387565,558,,,,,5.833333333
3113,20,10,-0.303685611,1.127840992,-0.211508907,0.204215491,-0.637762172,2.846153846,0.698454335,-0.780604937,NA,1.928571429,0.142857143,0.928571429,0.285714286,0.333333333,25,0:00,3,,1,7:00,2,,7:40,1,1:00,2,,1,9:00,2,,0,0,1,1,7,0,3,1,2,2,0,0,1,0,1,1,1,1,0,0,0,3,0,0,0,0,0,2,0,0,2,0,0,1,1,0,2,0,0,0,2,0,2,2,3,2,2,3,0,0,0,0,0,NA,NA,NA,NA,NA,1,1,1,1,1,20,10,1,1,3,1,1,0,0,0,7,1,0,3,3,0,NA,NA,NA,NA,NA,NA,1,1,1,2,3,0,0,0,1,0,1,1,0,0,0,0,0,0,white,1,20,-0.198794784,NA,NA,-0.884602459,-1.402001865,2.587246251,-0.333124656,0.697258245,612.6666667,,,,,3.85
3115,20,15,0.19774279,0.924976769,0.433885861,0.518868473,-0.511158354,2.615384615,0.108917051,-0.193781681,NA,1.714285714,0.571428571,0.928571429,1.571428571,0.166666667,29,0:30,2,,3,8:00,2,,9:00,1,2:30,5,,3,10:00,5,,0,2,2,2,11,0,2,1,2,3,1,1,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,1,4,0,4,2,3,0,3,0,3,3,3,3,3,3,6,2,4,5,1,0,0,0,1,0,0.5,0,3,2,1,1,1,1,1,5,5,3,2,2,0,0,0,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,1,0,NA,2,3,0,0,0,0,1,1,1,0,0,0,0,0,0,Na ,1,20,-0.494906919,0.065776907,-0.121139955,-0.646029759,-0.682303719,2.391076803,0.619951378,0.467031466,564.1666667,3.42857143,0.25136748,0.28,30.2857143,4.716666667
3116,20,6,0.49859983,0.722112545,-0.211508907,0.336401156,0.375068371,3,1.091479191,0.400524547,NA,2.357142857,0.428571429,1,0.857142857,0.833333333,26,22:30,2,,2,7:00,2,,7:45,1,23:30,2,,2,9:00,5,,1,0,1,1,8,0,2,1,3,4,0,0,0,0,0,0,0,0,0,0,2,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,4,0,0,0,0,0,2,2,3,1,2,3,1,0,1,0,1,8,3,0,3,3,1,1,1,1,1,15,10,0,1,2,0,0,0,0,0,NA,NA,NA,NA,NA,1,3,3,0,0,3,3,1,1,0,2,4,0,0,0,1,1,1,1,0,0,0,0,0,0,N/A,1,20,-0.694860428,1.675771378,1.770809635,-0.274406899,0.289757006,2.364631423,-0.766341035,1.157711802,505.1666667,,,,,6.066666667
3117,19,20,0.19774279,0.316384099,1.079280628,0.531135839,1.261295097,2.615384615,0.108917051,-0.773333587,NA,1.428571429,0,0.714285714,0,0.166666667,40,1:00,5,,3,6:40,2,,8:40,1,3:00,5,,2,12:00,5,,1,1,1,1,7,30,3,2,1,3,3,0,0,0,1,0,3,0,0,0,1,0,0,0,0,1,1,1,3,3,3,2,3,1,3,0,2,0,2,3,2,3,3,2,6,3,2,5,0,0,0,0,0,NA,NA,NA,NA,NA,1,0,1,1,1,1,0,0,3,3,0,0,0,0,0,NA,NA,NA,NA,NA,1,3,2,0,0,3,3,4,0,NA,2,3,0,0,0,0,1,1,0,1,1,0,1,0,0,N/A,1,19,-0.462836211,NA,NA,1.138677556,2.784046742,2.779973706,1.226454308,-0.45387565,480,3.25,0.42898237,0.32,20.625,11.2
3118,21,25,-0.604542651,-0.697937016,-0.534206291,-0.612228653,-0.511158354,2.769230769,0.501941907,0.770271357,NA,2.071428571,0.714285714,0.928571429,1.857142857,1,28,22:00,2,,3,8:00,1,,8:45,1,11:00,3,,3,9:30,1,,2,3,2,2,9,0,3,2,1,1,3,2,2,1,2,0,3,0,0,0,0,1,0,0,2,0,1,3,3,1,3,3,4,4,4,2,0,1,3,3,4,4,4,4,6,2,3,2,1,0,1,0,1,10,10,1,3,3,1,1,1,1,0,6,0,3,1,2,0,0,0,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,1,1,1,1,2,1,0,0,0,1,1,1,0,0,0,0,0,0,N/a,1,21,-0.350424417,-0.44161529,-0.706200672,-0.884602459,-2.117652407,2.364631423,-0.159838104,1.157711802,704.8333333,,,,,3.85
3119,19,15,0.89974255,0.924976769,0.756583245,0.860434188,1.514502733,2.692307692,0.305429479,-0.987769675,NA,0.928571429,0.142857143,0.928571429,0.142857143,1,26,23:00,2,,2,11:00,1,,12:00,1,2:00,2,,2,1:00,4,,1,1,1,1,9,20,1,1,2,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,2,2,0,0,0,0,0,NA,NA,NA,NA,NA,1,1,0,0,0,3,4,1,1,3,0,0,0,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,2,0,NA,2,2,0,0,2,1,1,1,0,0,0,1,0,0,0,N/A,1,19,-1.10651154,-0.52943317,-0.577031422,-0.838723094,1.579258986,1.456973223,-2.239276723,-0.684102429,861,,,,,4.016666667
3120,19,7,0.19774279,0.316384099,0.756583245,0.423570044,-0.890969808,2.923076923,0.894966763,1.073190801,NA,2.285714286,0.857142857,0.928571429,1.571428571,0.833333333,18,22:00,2,,1,6:15,2,,7:30,1,0:30,5,,1,8:00,5,,0,1,2,0,9,0,2,1,3,3,0,1,3,0,0,0,3,0,0,0,1,2,0,1,0,0,0,0,1,0,2,3,0,0,3,2,3,0,2,3,2,1,3,4,5,2,1,3,1,1,0,1,0,18,0,1,1,3,1,0,1,1,1,20,10,3,3,3,1,1,0,1,1,6,4,0,3,2,1,3,8,4,1,1,3,2,1,1,1,3,0,4,0,0,1,1,1,0,0,0,0,0,0,N/A,1,19,-0.761252697,0.104807076,1.269329021,-0.756140236,-1.266462013,2.486184794,0.619951378,-1.144555986,824.1666667,,,,,4.316666667
3121,18,10,1.00002823,0.722112545,-0.211508907,0.503543956,0.121860735,2.384615385,-0.480620232,-0.211984883,NA,1.714285714,0.571428571,0.857142857,1.571428571,1,22,19:00,2,,2,8:00,2,,9:00,1,20:00,2,,2,10:00,2,,2,1,1,0,8,0,2,1,2,2,2,3,1,2,1,0,2,2,0,2,2,1,0,0,1,1,1,2,2,2,2,1,2,3,1,0,1,0,3,2,2,2,3,2,5,2,2,4,0,0,0,0,0,NA,NA,NA,NA,NA,1,0,1,0,0,3,5,1,1,2,0,0,0,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,2,0,NA,2,3,0,0,0,0,1,1,0,0,0,1,0,0,0,south asian,2,18,0.034424209,NA,NA,-0.568034838,-0.127800152,1.071217513,0.273378275,NA,526.8333333,2.86666667,0.08833384,0.6,17.6666667,5
3122,19,5,-0.604542651,-0.495072793,0.111188477,-0.329475656,-1.777196534,3.153846154,1.484504047,0.996594103,NA,2.642857143,0.428571429,1,0.857142857,0.5,25,22:00,2,,1,8:00,6,I would like to be productive in the morning before classes.,9:15,1,2:00,7,This is when I am done spending time with friends.,1,9:30,5,,1,2,2,3,8,45,3,1,2,3,1,0,1,0,3,0,0,0,0,0,2,2,1,0,0,0,0,2,2,0,3,0,0,1,2,0,3,0,2,1,2,0,3,2,3,1,3,3,1,0,0,1,1,11,6,0,3,3,1,0,1,1,1,20,10,1,3,3,1,0,0,1,1,2,2,0,3,3,1,3,3,0,0,3,3,1,0,NA,2,4,0,0,0,0,1,1,1,0,0,0,0,0,0,n/a,2,19,NA,0.524381393,0.190385881,-0.953421508,-3.07884129,2.227107677,-1.806060344,1.387938581,380.6666667,,,,,3.6
3123,19,15,0.49859983,0.113519876,0.756583245,0.456234317,1.387898915,2.769230769,0.501941907,1.394315945,NA,1.5,1,0.857142857,1.571428571,1,23,0:00,2,,2,7:30,2,,8:00,1,1:00,2,,2,8:00,2,,1,1,2,2,8,0,3,2,0,1,3,3,3,0,3,3,1,0,0,1,2,2,1,0,1,2,1,3,2,1,3,0,2,2,3,1,2,1,3,3,3,3,4,4,5,2,3,3,1,0,0,0,1,0,12,0,2,2,1,1,1,1,1,15,8,3,1,2,0,0,0,0,0,NA,NA,NA,NA,NA,1,3,8,4,0,3,3,2,1,0,1,4,0,1,1,0,1,1,1,0,1,0,0,0,0,Latino as my ethnic background not racial,1,19,-0.089822197,0.504866308,-0.485853129,-0.650617696,1.074444224,2.197981961,0.619951378,-0.223648871,529.6666667,,,,,4.7
3124,19,18,-0.504256971,0.316384099,0.111188477,-0.025561465,0.628276007,2.307692308,-0.67713266,0.408088525,NA,2,0.428571429,0.928571429,1.142857143,0.5,38,0:00,3,,2,7:00,2,,7:30,1,1:00,5,,2,9:00,5,,1,4,2,2,7,0,3,2,1,2,3,3,3,1,3,3,3,1,1,1,0,3,1,0,0,3,3,3,2,0,4,0,0,3,3,3,3,0,4,4,4,4,4,4,6,1,1,2,0,0,0,0,0,NA,NA,NA,NA,NA,1,1,1,1,1,12,8,3,1,1,1,1,1,0,1,9,5,1,3,2,0,NA,NA,NA,NA,NA,NA,1,1,0,2,2,0,0,0,0,1,1,1,0,0,0,0,0,0,NA,2,19,-0.353525715,-0.207434276,0.076413014,-1.026828492,-0.410829493,1.806108347,-0.073194828,0.927485023,726.6666667,,,,,3.333333333
3125,19,14,0.39831415,-0.29220857,0.433885861,0.179997147,-0.76436599,2.769230769,0.501941907,0.767591837,NA,2,0.714285714,0.857142857,2,1,16,22:00,2,,3,10:00,2,,13:00,1,23:59,2,,2,17:39,1,,1,1,1,1,8,0,3,1,2,1,1,3,1,0,3,0,3,1,0,0,1,1,1,1,3,3,3,3,3,3,3,3,3,3,3,3,3,1,2,1,1,3,1,2,5,3,4,5,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,4,1,1,2,3,0,4,0,0,1,1,0,1,0,0,0,0,1,Eastern Caribbean,2,19,-0.189357444,0.104807076,0.372742468,0.11097977,-0.454862207,NA,-0.506411207,0.697258245,528.5,,,,,7.466666667
3126,20,16,-0.704828331,-0.495072793,0.433885861,-0.255338421,-0.1313469,2.230769231,-0.873645088,2.875545089,NA,2.5,0.857142857,1,2.571428571,1,27,5:00,5,,2,11:30,2,,11:20,1,5:30,5,,2,12:00,2,,0,1,2,2,7,30,2,1,3,3,1,0,0,0,3,0,1,0,0,0,1,1,1,3,0,0,0,0,4,3,3,1,3,1,2,1,3,0,3,2,3,2,1,1,6,2,3,5,0,0,0,0,0,NA,NA,NA,NA,NA,1,0,0,1,0,2,0,0,3,3,0,0,0,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,3,0,NA,2,2,1,1,1,0,1,1,1,0,0,0,0,0,0,na,2,20,-0.336388145,0.6414719,-0.744191627,-0.925893888,-1.313142172,2.147957328,0.273378275,0.006577908,453.8333333,,,,,3.7
3127,19,4,-0.403971291,0.113519876,-0.211508907,-0.167320107,-0.384554536,2.538461538,-0.087595377,0.885209374,NA,0.857142857,0.428571429,0.642857143,0.714285714,0.333333333,24,22:00,3,,2,6:00,6,i usually like to go to the gym in the mornings but sometimes i don't go so i'm just up,9:00,2,23:00,7,homework or want to stay up,3,10:00,5,,1,1,0,0,9,0,3,1,3,2,0,2,1,0,0,0,2,0,0,0,0,0,1,0,2,0,0,3,1,0,2,0,2,3,2,0,3,0,0,0,0,2,0,3,6,2,3,1,0,0,0,0,0,NA,NA,NA,NA,NA,1,0,1,1,1,5,4,1,1,2,0,0,0,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,2,1,1,1,3,0,0,0,0,1,1,0,0,1,0,0,0,0,n/a,1,19,NA,NA,NA,-0.288170709,-0.807596944,1.679421078,-1.632773792,0.467031466,732,,,,,6.016666667
3128,19,10,-0.10311425,0.722112545,-0.534206291,0.028264001,1.134691279,2.538461538,-0.087595377,1.188569825,NA,1.928571429,0.714285714,0.785714286,1.571428571,1,16,23:00,5,,2,8:00,2,,9:00,1,0:30,5,,1,10:00,5,,1,1,0,0,8,0,3,1,2,4,1,1,1,0,0,0,2,0,0,0,2,1,1,1,3,0,0,0,0,0,3,0,0,3,2,0,3,3,3,0,4,0,3,2,5,3,4,3,1,0,1,0,0,10,0,0,3,3,1,0,1,1,0,10,3,1,1,3,1,0,1,1,0,3,1,0,3,3,0,NA,NA,NA,NA,NA,NA,1,0,NA,2,3,0,0,0,0,1,1,1,0,0,0,0,0,0,n/a,1,19,-0.299955534,0.124322161,0.030823868,-0.7515523,0.333356735,1.811810984,1.39974086,0.006577908,633.5,,,,,4.333333333
3129,19,14,2.10317071,0.924976769,-0.211508907,0.938879524,0.754879825,2.461538462,-0.284107805,0.93357129,NA,2.285714286,0.857142857,0.928571429,2.142857143,1,19,2:15,2,,1,11:00,2,,11:50,1,2:45,2,,1,12:35,2,,0,3,1,0,10,15,2,1,2,3,1,0,0,0,0,0,2,0,0,0,0,0,1,1,4,0,1,0,3,2,3,0,0,0,1,0,2,4,1,2,2,0,2,3,6,2,3,4,1,0,1,1,1,8,17,1,3,2,0,0,0,0,0,NA,NA,NA,NA,NA,1,0,1,1,0,4,0,0,3,3,1,1,5,0,0,3,3,4,0,NA,2,3,0,0,0,0,1,1,0,1,0,0,0,0,0,NO,1,19,-0.212020806,0.407290886,1.276927212,0.789994378,2.519586604,2.249889339,0.186734999,0.236804687,888.6666667,,,,,9.933333333
3130,20,3,0.09745711,0.113519876,-0.211508907,-0.000177307,-1.39738508,3,1.091479191,0.100303218,NA,0.928571429,0.142857143,0.785714286,0.285714286,0.333333333,17,23:00,3,,2,6:30,2,,7:40,1,23:59,5,,2,9:00,2,,1,0,0,0,8,30,2,1,3,3,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,3,2,4,3,0,0,0,0,0,NA,NA,NA,NA,NA,1,1,1,1,1,10,10,0,1,3,0,0,0,0,0,NA,NA,NA,NA,NA,1,3,3,1,0,3,3,2,0,NA,1,1,0,0,0,1,1,1,1,0,0,0,0,0,0,White,1,20,2.298141413,-0.265979529,0.030823868,-0.398281186,-1.879992123,2.350429473,-2.585849826,2.078618918,613,,,,,5.616666667
